product_id,category,sub_category,product_name,product_keyword,cat_key,subcat_key,bag,bow
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,"['sony', 'micro', 'vault', 'click', '4', 'gb', 'usb', '2', '0', 'flash', 'drive']",['technology'],['accessories'],"['technology', 'accessories', 'sony', 'micro', 'vault', 'click', '4', 'gb', 'usb', '2', '0', 'flash', 'drive']",technology accessories sony micro vault click 4 gb usb 2 0 flash drive
OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room","['holmes', 'replacement', 'filter', 'hepa', 'air', 'cleaner', 'large', 'room']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'holmes', 'replacement', 'filter', 'hepa', 'air', 'cleaner', 'large', 'room']",officesupplies appliances holmes replacement filter hepa air cleaner large room
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","['avery', '05222', 'permanent', 'self', 'adhesive', 'file', 'folder', 'labels', 'typewriters', 'rolls', 'white', '250', 'roll']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '05222', 'permanent', 'self', 'adhesive', 'file', 'folder', 'labels', 'typewriters', 'rolls', 'white', '250', 'roll']",officesupplies labels avery 05222 permanent self adhesive file folder labels typewriters rolls white 250 roll
OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,"['gbc', 'instant', 'index', 'system', 'binding', 'systems']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'instant', 'index', 'system', 'binding', 'systems']",officesupplies binders gbc instant index system binding systems
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B","['carina', 'mini', 'system', 'audio', 'rack', 'model', 'ar050b']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'carina', 'mini', 'system', 'audio', 'rack', 'model', 'ar050b']",officesupplies storage carina mini system audio rack model ar050b
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","['hp', 'designjet', 't520', 'inkjet', 'large', 'format', 'printer', '24', 'color']",['technology'],['machines'],"['technology', 'machines', 'hp', 'designjet', 't520', 'inkjet', 'large', 'format', 'printer', '24', 'color']",technology machines hp designjet t520 inkjet large format printer 24 color
FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,"['luxo', 'professional', 'magnifying', 'clamp', 'fluorescent', 'lamps']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'luxo', 'professional', 'magnifying', 'clamp', 'fluorescent', 'lamps']",furniture furnishings luxo professional magnifying clamp fluorescent lamps
FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock","['seth', 'thomas', '13', '1', '2', 'wall', 'clock']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'seth', 'thomas', '13', '1', '2', 'wall', 'clock']",furniture furnishings seth thomas 13 1 2 wall clock
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,"['belkin', '5', 'outlet', 'surgemaster', 'power', 'centers']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'belkin', '5', 'outlet', 'surgemaster', 'power', 'centers']",officesupplies appliances belkin 5 outlet surgemaster power centers
OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page","['message', 'book', 'one', 'form', 'per', 'page']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'message', 'book', 'one', 'form', 'per', 'page']",officesupplies paper message book one form per page
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,"['xerox', '1971']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1971']",officesupplies paper xerox 1971
OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,"['flexible', 'leather', 'look', 'classic', 'collection', 'ring', 'binder']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'flexible', 'leather', 'look', 'classic', 'collection', 'ring', 'binder']",officesupplies binders flexible leather look classic collection ring binder
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2","['advantus', 'employee', 'month', 'certificate', 'frame', '11', 'x', '13', '1', '2']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'advantus', 'employee', 'month', 'certificate', 'frame', '11', 'x', '13', '1', '2']",furniture furnishings advantus employee month certificate frame 11 x 13 1 2
OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,"['eureka', 'boss', 'cordless', 'rechargeable', 'stick', 'vac']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'eureka', 'boss', 'cordless', 'rechargeable', 'stick', 'vac']",officesupplies appliances eureka boss cordless rechargeable stick vac
FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order","['bush', 'saratoga', 'collection', '5', 'shelf', 'bookcase', 'hanover', 'cherry', 'special', 'order']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'bush', 'saratoga', 'collection', '5', 'shelf', 'bookcase', 'hanover', 'cherry', 'special', 'order']",furniture bookcases bush saratoga collection 5 shelf bookcase hanover cherry special order
OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","['boston', 'model', '1800', 'electric', 'pencil', 'sharpeners', 'putty', 'woodgrain']",['officesupplies'],['art'],"['officesupplies', 'art', 'boston', 'model', '1800', 'electric', 'pencil', 'sharpeners', 'putty', 'woodgrain']",officesupplies art boston model 1800 electric pencil sharpeners putty woodgrain
OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""","['pressboard', 'data', 'binder', 'crimson', '12', 'x', '8', '1', '2']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'pressboard', 'data', 'binder', 'crimson', '12', 'x', '8', '1', '2']",officesupplies binders pressboard data binder crimson 12 x 8 1 2
TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,"['keytronic', 'e03601u1', 'keyboard', 'beige']",['technology'],['accessories'],"['technology', 'accessories', 'keytronic', 'e03601u1', 'keyboard', 'beige']",technology accessories keytronic e03601u1 keyboard beige
OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White","['strathmore', '10', 'envelopes', 'ultimate', 'white']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'strathmore', '10', 'envelopes', 'ultimate', 'white']",officesupplies envelopes strathmore 10 envelopes ultimate white
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,"['kensington', '6', 'outlet', 'masterpiece', 'homeoffice', 'power', 'control', 'center']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'kensington', '6', 'outlet', 'masterpiece', 'homeoffice', 'power', 'control', 'center']",officesupplies appliances kensington 6 outlet masterpiece homeoffice power control center
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","['premium', 'transparent', 'presentation', 'covers', 'pattern', 'clear', '8', '1', '2', 'x', '11']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'premium', 'transparent', 'presentation', 'covers', 'pattern', 'clear', '8', '1', '2', 'x', '11']",officesupplies binders premium transparent presentation covers pattern clear 8 1 2 x 11
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,"['sanford', '52201', 'apsco', 'electric', 'pencil', 'sharpener']",['officesupplies'],['art'],"['officesupplies', 'art', 'sanford', '52201', 'apsco', 'electric', 'pencil', 'sharpener']",officesupplies art sanford 52201 apsco electric pencil sharpener
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish","['bush', 'westfield', 'collection', 'bookcases', 'medium', 'cherry', 'finish']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'bush', 'westfield', 'collection', 'bookcases', 'medium', 'cherry', 'finish']",furniture bookcases bush westfield collection bookcases medium cherry finish
TEC-PH-10001949,Technology,Phones,Cisco SPA 501G IP Phone,"['cisco', 'spa', '501g', 'ip', 'phone']",['technology'],['phones'],"['technology', 'phones', 'cisco', 'spa', '501g', 'ip', 'phone']",technology phones cisco spa 501g ip phone
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,"['xerox', '1880']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1880']",officesupplies paper xerox 1880
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,"['samsung', 'galaxy', 'note', '3']",['technology'],['phones'],"['technology', 'phones', 'samsung', 'galaxy', 'note', '3']",technology phones samsung galaxy note 3
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","['recycled', 'desk', 'saver', 'line', 'book', '5', '1', '2', 'x', '4']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'recycled', 'desk', 'saver', 'line', 'book', '5', '1', '2', 'x', '4']",officesupplies paper recycled desk saver line book 5 1 2 x 4
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","['gbc', 'prepunched', 'paper', '19', 'hole', 'binding', 'systems', '24', 'lb']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'prepunched', 'paper', '19', 'hole', 'binding', 'systems', '24', 'lb']",officesupplies binders gbc prepunched paper 19 hole binding systems 24 lb
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,"['high', 'speed', 'automatic', 'electric', 'letter', 'opener']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'high', 'speed', 'automatic', 'electric', 'letter', 'opener']",officesupplies supplies high speed automatic electric letter opener
OFF-LA-10001297,Office Supplies,Labels,Avery 473,"['avery', '473']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '473']",officesupplies labels avery 473
FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","['deflect', 'economat', 'studded', 'bevel', 'mat', 'low', 'pile', 'carpeting']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'deflect', 'economat', 'studded', 'bevel', 'mat', 'low', 'pile', 'carpeting']",furniture furnishings deflect economat studded bevel mat low pile carpeting
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,"['xerox', '1983']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1983']",officesupplies paper xerox 1983
FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","['howard', 'miller', '11', '1', '2', 'diameter', 'ridgewood', 'wall', 'clock']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'howard', 'miller', '11', '1', '2', 'diameter', 'ridgewood', 'wall', 'clock']",furniture furnishings howard miller 11 1 2 diameter ridgewood wall clock
OFF-AR-10001227,Office Supplies,Art,Newell 338,"['newell', '338']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '338']",officesupplies art newell 338
OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,"['rediform', 'phone', 'message', 'books']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'rediform', 'phone', 'message', 'books']",officesupplies paper rediform phone message books
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,"['tennsco', 'commercial', 'shelving']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'tennsco', 'commercial', 'shelving']",officesupplies storage tennsco commercial shelving
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,"['acme', 'galleria', 'hot', 'forged', 'steel', 'scissors', 'colored', 'handles']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'acme', 'galleria', 'hot', 'forged', 'steel', 'scissors', 'colored', 'handles']",officesupplies supplies acme galleria hot forged steel scissors colored handles
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,"['peel', 'seel', 'envelopes']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'peel', 'seel', 'envelopes']",officesupplies envelopes peel seel envelopes
OFF-AR-10000823,Office Supplies,Art,Newell 307,"['newell', '307']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '307']",officesupplies art newell 307
OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,"['white', 'gluetop', 'scratch', 'pads']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'white', 'gluetop', 'scratch', 'pads']",officesupplies paper white gluetop scratch pads
OFF-AR-10000940,Office Supplies,Art,Newell 343,"['newell', '343']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '343']",officesupplies art newell 343
TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,"['maxell', 'dvd', 'ram', 'discs']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', 'dvd', 'ram', 'discs']",technology accessories maxell dvd ram discs
FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,"['global', 'chrome', 'stack', 'chair']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'chrome', 'stack', 'chair']",furniture chairs global chrome stack chair
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,"['tops', 'wirebound', 'message', 'log', 'books']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'tops', 'wirebound', 'message', 'log', 'books']",officesupplies paper tops wirebound message log books
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","['dax', 'two', 'tone', 'rosewood', 'black', 'document', 'frame', 'desktop', '5', 'x', '7']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'dax', 'two', 'tone', 'rosewood', 'black', 'document', 'frame', 'desktop', '5', 'x', '7']",furniture furnishings dax two tone rosewood black document frame desktop 5 x 7
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","['sanyo', 'counter', 'height', 'refrigerator', 'crisper', '3', '6', 'cubic', 'foot', 'stainless', 'steel', 'black']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'sanyo', 'counter', 'height', 'refrigerator', 'crisper', '3', '6', 'cubic', 'foot', 'stainless', 'steel', 'black']",officesupplies appliances sanyo counter height refrigerator crisper 3 6 cubic foot stainless steel black
OFF-AR-10004999,Office Supplies,Art,Newell 315,"['newell', '315']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '315']",officesupplies art newell 315
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,"['disposable', 'triple', 'filter', 'dust', 'bags']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'disposable', 'triple', 'filter', 'dust', 'bags']",officesupplies appliances disposable triple filter dust bags
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,"['xerox', '1931']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1931']",officesupplies paper xerox 1931
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue","['acco', 'pressboard', 'covers', 'storage', 'hooks', '14', '7', '8', 'x', '11', '"",', 'dark', 'blue']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'acco', 'pressboard', 'covers', 'storage', 'hooks', '14', '7', '8', 'x', '11', '"",', 'dark', 'blue']","officesupplies binders acco pressboard covers storage hooks 14 7 8 x 11 "", dark blue"
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,"['cisco', 'desktop', 'collaboration', 'experience', 'dx650', 'ip', 'video', 'phone']",['technology'],['machines'],"['technology', 'machines', 'cisco', 'desktop', 'collaboration', 'experience', 'dx650', 'ip', 'video', 'phone']",technology machines cisco desktop collaboration experience dx650 ip video phone
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray","['belkin', '19', 'center', 'weighted', 'shelf', 'gray']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'belkin', '19', 'center', 'weighted', 'shelf', 'gray']",officesupplies storage belkin 19 center weighted shelf gray
FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,"['eldon', 'image', 'series', 'black', 'desk', 'accessories']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'image', 'series', 'black', 'desk', 'accessories']",furniture furnishings eldon image series black desk accessories
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,"['first', 'data', 'tmfd35', 'pin', 'pad']",['technology'],['accessories'],"['technology', 'accessories', 'first', 'data', 'tmfd35', 'pin', 'pad']",technology accessories first data tmfd35 pin pad
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black","['eldon', '300', 'class', 'desk', 'accessories', 'black']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', '300', 'class', 'desk', 'accessories', 'black']",furniture furnishings eldon 300 class desk accessories black
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,"['microsoft', 'natural', 'keyboard', 'elite']",['technology'],['accessories'],"['technology', 'accessories', 'microsoft', 'natural', 'keyboard', 'elite']",technology accessories microsoft natural keyboard elite
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,"['global', 'deluxe', 'high', 'back', 'manager', 'chair']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'deluxe', 'high', 'back', 'manager', 'chair']",furniture chairs global deluxe high back manager chair
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,"['xerox', '1896']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1896']",officesupplies paper xerox 1896
OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,"['plymouth', 'boxed', 'rubber', 'bands']",['officesupplies'],['fasteners'],"['officesupplies', 'fasteners', 'plymouth', 'boxed', 'rubber', 'bands']",officesupplies fasteners plymouth boxed rubber bands
OFF-PA-10004782,Office Supplies,Paper,Xerox 228,"['xerox', '228']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '228']",officesupplies paper xerox 228
FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","['chromcraft', 'bull', 'nose', 'wood', 'round', 'conference', 'table', 'top', 'base']",['furniture'],['tables'],"['furniture', 'tables', 'chromcraft', 'bull', 'nose', 'wood', 'round', 'conference', 'table', 'top', 'base']",furniture tables chromcraft bull nose wood round conference table top base
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"['canon', 'pc1080f', 'personal', 'copier']",['technology'],['copiers'],"['technology', 'copiers', 'canon', 'pc1080f', 'personal', 'copier']",technology copiers canon pc1080f personal copier
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"['hon', '94000', 'series', 'round', 'tables']",['furniture'],['tables'],"['furniture', 'tables', 'hon', '94000', 'series', 'round', 'tables']",furniture tables hon 94000 series round tables
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,"['project', 'tote', 'personal', 'file']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'project', 'tote', 'personal', 'file']",officesupplies storage project tote personal file
TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,"['pyle', 'prt45', 'retro', 'home', 'telephone']",['technology'],['phones'],"['technology', 'phones', 'pyle', 'prt45', 'retro', 'home', 'telephone']",technology phones pyle prt45 retro home telephone
OFF-PA-10001639,Office Supplies,Paper,Xerox 203,"['xerox', '203']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '203']",officesupplies paper xerox 203
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,"['xerox', '1890']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1890']",officesupplies paper xerox 1890
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,"['polycom', 'soundpoint', 'pro', 'se', '225', 'corded', 'phone']",['technology'],['phones'],"['technology', 'phones', 'polycom', 'soundpoint', 'pro', 'se', '225', 'corded', 'phone']",technology phones polycom soundpoint pro se 225 corded phone
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip","['bic', 'brite', 'liner', 'highlighters', 'chisel', 'tip']",['officesupplies'],['art'],"['officesupplies', 'art', 'bic', 'brite', 'liner', 'highlighters', 'chisel', 'tip']",officesupplies art bic brite liner highlighters chisel tip
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","['binney', 'smith', 'inktank', 'desk', 'highlighter', 'chisel', 'tip', 'yellow', '12', 'box']",['officesupplies'],['art'],"['officesupplies', 'art', 'binney', 'smith', 'inktank', 'desk', 'highlighter', 'chisel', 'tip', 'yellow', '12', 'box']",officesupplies art binney smith inktank desk highlighter chisel tip yellow 12 box
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,"['ibico', 'recycled', 'grain', 'textured', 'covers']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'ibico', 'recycled', 'grain', 'textured', 'covers']",officesupplies binders ibico recycled grain textured covers
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,"['sharp', 'al', '1530cs', 'digital', 'copier']",['technology'],['copiers'],"['technology', 'copiers', 'sharp', 'al', '1530cs', 'digital', 'copier']",technology copiers sharp al 1530cs digital copier
TEC-PH-10002789,Technology,Phones,LG Exalt,"['lg', 'exalt']",['technology'],['phones'],"['technology', 'phones', 'lg', 'exalt']",technology phones lg exalt
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,"['anker', 'ultra', 'slim', 'mini', 'bluetooth', '3', '0', 'wireless', 'keyboard']",['technology'],['accessories'],"['technology', 'accessories', 'anker', 'ultra', 'slim', 'mini', 'bluetooth', '3', '0', 'wireless', 'keyboard']",technology accessories anker ultra slim mini bluetooth 3 0 wireless keyboard
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,"['rosewill', '107', 'normal', 'keys', 'usb', 'wired', 'standard', 'keyboard']",['technology'],['accessories'],"['technology', 'accessories', 'rosewill', '107', 'normal', 'keys', 'usb', 'wired', 'standard', 'keyboard']",technology accessories rosewill 107 normal keys usb wired standard keyboard
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front","['gbc', 'white', 'gloss', 'covers', 'plain', 'front']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'white', 'gloss', 'covers', 'plain', 'front']",officesupplies binders gbc white gloss covers plain front
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,"['cisco', 'spa508g']",['technology'],['phones'],"['technology', 'phones', 'cisco', 'spa508g']",technology phones cisco spa508g
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,"['catalog', 'binders', 'expanding', 'posts']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'catalog', 'binders', 'expanding', 'posts']",officesupplies binders catalog binders expanding posts
TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,"['grandstream', 'gxp2100', 'mainstream', 'business', 'phone']",['technology'],['phones'],"['technology', 'phones', 'grandstream', 'gxp2100', 'mainstream', 'business', 'phone']",technology phones grandstream gxp2100 mainstream business phone
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,"['ge', 'dsl', 'phone', 'line', 'filter']",['technology'],['phones'],"['technology', 'phones', 'ge', 'dsl', 'phone', 'line', 'filter']",technology phones ge dsl phone line filter
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,"['southworth', '25', 'cotton', 'linen', 'finish', 'paper', 'envelopes']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'southworth', '25', 'cotton', 'linen', 'finish', 'paper', 'envelopes']",officesupplies paper southworth 25 cotton linen finish paper envelopes
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,"['jensen', 'smps', '640', 'speaker', 'phone']",['technology'],['phones'],"['technology', 'phones', 'jensen', 'smps', '640', 'speaker', 'phone']",technology phones jensen smps 640 speaker phone
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""","['executive', 'impressions', '14']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'executive', 'impressions', '14']",furniture furnishings executive impressions 14
TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,"['samsung', 'replacement', 'eh64avfwe', 'premium', 'headset']",['technology'],['phones'],"['technology', 'phones', 'samsung', 'replacement', 'eh64avfwe', 'premium', 'headset']",technology phones samsung replacement eh64avfwe premium headset
OFF-AR-10002833,Office Supplies,Art,Newell 322,"['newell', '322']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '322']",officesupplies art newell 322
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),"['hammermill', 'color', 'copier', 'paper', '28lb', '96', 'bright']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'hammermill', 'color', 'copier', 'paper', '28lb', '96', 'bright']",officesupplies paper hammermill color copier paper 28lb 96 bright
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,"['xerox', '1987']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1987']",officesupplies paper xerox 1987
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,"['contemporary', 'wood', 'metal', 'frame']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'contemporary', 'wood', 'metal', 'frame']",furniture furnishings contemporary wood metal frame
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","['eureka', 'sanitaire', 'multi', 'pro', 'heavy', 'duty', 'upright', 'disposable', 'bags']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'eureka', 'sanitaire', 'multi', 'pro', 'heavy', 'duty', 'upright', 'disposable', 'bags']",officesupplies appliances eureka sanitaire multi pro heavy duty upright disposable bags
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","['global', 'adaptabilites', 'bookcase', 'cherry', 'storm', 'gray', 'finish']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'global', 'adaptabilites', 'bookcase', 'cherry', 'storm', 'gray', 'finish']",furniture bookcases global adaptabilites bookcase cherry storm gray finish
OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl","['mini', '13', '1', '2', 'capacity', 'data', 'binder', 'rack', 'pearl']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'mini', '13', '1', '2', 'capacity', 'data', 'binder', 'rack', 'pearl']",officesupplies storage mini 13 1 2 capacity data binder rack pearl
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,"['xerox', '1930']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1930']",officesupplies paper xerox 1930
TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,"['clearone', 'communications', 'chat', '70', 'oc', 'speaker', 'phone']",['technology'],['phones'],"['technology', 'phones', 'clearone', 'communications', 'chat', '70', 'oc', 'speaker', 'phone']",technology phones clearone communications chat 70 oc speaker phone
